price,date_sold,suburb,num_bath,num_bed,num_parking,property_size,type,suburb_population,suburb_median_income,suburb_sqkm,suburb_lat,suburb_lng,suburb_elevation,cash_rate,property_inflation_index,km_from_cbd,suburb_ranking
1455000,2020-11-26 00:00:00,Homebush West,1,3,1,473,House,8609,35412,1.235,-33.86291,151.06711,22,0.11,172.6,13.21,380.0
1420000,2020-11-26 00:00:00,Cabramatta,1,3,1,1619,House,21783,20644,5.042,-33.89828,150.93609,14,0.11,172.6,25.6,320.0
710000,2020-11-26 00:00:00,Spring Farm,2,4,2,400,House,4307,53196,6.357,-34.06839,150.72519,94,0.11,172.6,50.15,512.0
705000,2020-11-26 00:00:00,Spring Farm,2,4,2,396,House,4307,53196,6.357,-34.06839,150.72519,94,0.11,172.6,50.15,512.0
695000,2020-11-26 00:00:00,Alexandria,1,1,0,90,Apartment / Unit / Flat,8262,69732,3.516,-33.9082,151.19191,9,0.11,172.6,5.06,267.0
14480000,2020-11-27 00:00:00,Dundas Valley,4,8,6,882,House,5412,32188,1.785,-33.79216,151.05607,59,0.11,172.6,16.38,359.0
4520000,2020-11-27 00:00:00,Lavender Bay,3,4,2,250,Terrace,941,72540,0.164,-33.84388,151.20761,16,0.11,172.6,2.37,2.0
4270000,2020-11-27 00:00:00,Gymea,2,6,3,1164,House,7589,42900,2.185,-34.03656,151.0841,74,0.11,172.6,22.29,64.0
2250000,2020-11-27 00:00:00,Zetland,1,4,1,149,House,10078,45604,0.805,-33.90769,151.2083,23,0.11,172.6,4.72,294.0
2100000,2020-11-27 00:00:00,Taren Point,2,4,2,708,House,1734,36296,1.359,-34.01833,151.12465,8,0.11,172.6,18.73,187.0
2000000,2020-11-27 00:00:00,Oyster Bay,2,4,1,860,House,5488,47736,2.101,-34.0069,151.08096,11,0.11,172.6,19.73,77.0
2000000,2020-11-27 00:00:00,West Pymble,2,5,2,1043,House,5298,48672,3.684,-33.76365,151.12999,80,0.11,172.6,13.47,93.0
1330000,2020-11-27 00:00:00,Northmead,3,6,6,685,House,11215,40924,4.286,-33.78379,150.99349,49,0.11,172.6,21.97,293.0
